Dist to GSO,Time,Hex,DS Type,Flight #,Aircraft_Reg,Aircraft_Type,Altitude Baro,Altitude Geom,Ground Speed,Track,Baro Rate,Squawk,Emergency,Category,Latitude,Longitude,NIC Navigation Integrity Category,RC Navigation Accuracy Category,Seen Position,Version,NIC Baro,NAC P,NAC V,SIL Source Integrity Level ,SIL Type,GVA,SDA System Design Assurance,Alert,SPI,MLAT,TISB,Messages,Seen,RSSI
7.832215332328188,000340Z,acd0c2,adsb_icao,PDT5754 ,N925AE,E145,31000,32450,521.4,54.6,64,1770,none,A2,36.227737,-79.950886,8,186,0.162,2,1,9,1,3,perhour,2,2,0,0,[],[],24846475,0.0,-8.3
0.47075524639957894,000340Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,0.0,,,5113,none,A3,36.105,-79.933605,8,186,3.893,0,,8,1,2,perhour,,2,,,[],[],42326338,3.9,-20.9
6.743328996096504,000340Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.3,79.05,0,1200,none,A7,35.987,-79.914207,9,75,1.547,2,1,10,2,3,perhour,2,2,0,0,[],[],350844,1.5,-21.8
3.981785016893051,000340Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,415.0,212.5,,1620,none,A3,36.153213,-79.892286,8,186,0.35,2,1,10,1,3,perhour,2,2,0,0,[],[],49755224,0.0,-11.3
8.227161744325702,000345Z,acd0c2,adsb_icao,PDT5754 ,N925AE,E145,31000,32450,521.7,54.36,-192,1770,none,A2,36.234772,-79.938744,8,186,0.174,2,1,9,1,3,perhour,2,2,0,0,[],[],24846519,0.0,-20.3
0.47075524639957894,000345Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,0.0,,,5113,none,A3,36.105,-79.933605,8,186,8.893,0,,8,1,2,perhour,,2,,,[],[],42326339,3.8,-20.8
6.7401663215068615,000345Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.3,79.05,0,1200,none,A7,35.987626,-79.910343,9,75,1.016,2,1,10,2,3,perhour,2,2,0,0,[],[],350858,0.8,-23.7
3.3960694035789176,000345Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,415.8,212.43,,1620,none,A3,36.144974,-79.898758,8,186,0.276,2,1,10,1,3,perhour,2,2,0,0,[],[],49755275,0.0,-10.0
0.47296823907838925,000350Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,1.9,,,5113,none,A3,36.105011,-79.933519,8,186,1.44,0,,8,1,2,perhour,,2,,,[],[],42326341,1.4,-20.6
8.648898585737665,000350Z,acd0c2,adsb_icao,PDT5754 ,N925AE,E145,30975,32425,522.1,54.12,-128,1770,none,A2,36.241569,-79.927173,8,186,0.318,2,1,9,1,3,perhour,2,2,0,0,[],[],24846564,0.1,-8.2
6.743786632275646,000350Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.3,78.96,-128,1200,none,A7,35.988281,-79.906197,9,75,0.184,2,1,10,2,3,perhour,2,2,0,0,[],[],350878,0.1,-19.4
2.807189337942666,000350Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,415.8,212.43,,1620,none,A3,36.136687,-79.905259,8,186,0.199,2,1,10,1,3,perhour,2,2,0,0,[],[],49755326,0.0,-8.3
0.4740153163420373,000355Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105008,-79.933455,8,186,0.22,0,,8,1,2,perhour,,2,,,[],[],42326344,0.2,-20.6
9.142939831067814,000355Z,acd0c2,adsb_icao,PDT5754 ,N925AE,E145,30975,32425,521.0,53.9,0,1770,none,A2,36.248924,-79.914609,8,186,0.22,2,1,9,1,3,perhour,2,2,0,0,[],[],24846607,0.2,-6.5
2.2425382343541225,000355Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,415.8,212.43,,1620,none,A3,36.128723,-79.911461,8,186,0.278,2,1,10,1,3,perhour,2,2,0,0,[],[],49755377,0.1,-11.3
6.751754017795401,000355Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.3,78.96,64,1200,none,A7,35.988831,-79.902706,9,75,0.166,2,1,10,2,3,perhour,2,2,0,0,[],[],350901,0.2,-18.7
0.4751402719249355,000400Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,2.09,0,,8,,2,perhour,,,,,[],[],42326345,2.1,-20.6
1.6869466621227187,000400Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,415.8,212.43,,1620,none,A3,36.120895,-79.917583,8,186,0.369,2,1,10,1,3,perhour,2,2,0,0,[],[],49755418,0.0,-13.5
9.631135366722553,000400Z,acd0c2,adsb_icao,PDT5754 ,N925AE,E145,30975,32425,520.8,53.75,0,1770,none,A2,36.255767,-79.903097,8,186,0.301,2,1,9,1,3,perhour,2,2,0,0,[],[],24846652,0.1,-11.2
6.766452000246719,000400Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.1,79.49,-64,1200,none,A7,35.98938,-79.899044,9,75,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],350924,0.0,-17.8
0.4751402719249355,000405Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,7.09,0,,8,,2,perhour,,,,,[],[],42326345,7.1,-20.6
1.0767957335517937,000405Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,415.8,212.43,,1620,none,A3,36.112293,-79.92431,8,186,0.171,2,1,10,1,3,perhour,2,2,0,0,[],[],49755459,0.0,-11.8
6.784640041163775,000405Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.1,79.41,0,1200,none,A7,35.989907,-79.895558,9,75,0.048,2,1,10,2,3,perhour,2,2,0,0,[],[],350943,0.0,-19.0
9.979436355584088,000405Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,128.2,308.03,,0126,none,A1,36.004395,-79.767208,9,75,0.171,2,0,9,1,3,perhour,2,2,0,0,[],[],429658,0.1,-14.9
0.4751402719249355,000410Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,12.09,0,,8,,2,perhour,,,,,[],[],42326345,12.1,-20.6
0.5229620347322268,000410Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,416.7,212.36,,1620,none,A3,36.104473,-79.930446,8,186,0.338,2,1,10,1,3,perhour,2,2,0,0,[],[],49755504,0.1,-11.4
6.800911460314073,000410Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1400,125.1,79.41,0,1200,none,A7,35.990373,-79.892695,9,75,1.123,2,1,10,2,3,perhour,2,2,0,0,[],[],350961,0.1,-21.0
9.814281620977077,000410Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.006088,-79.769897,9,75,0.47,2,0,9,1,3,perhour,2,2,0,0,[],[],429688,0.0,-9.1
0.1138004253446533,000415Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,416.7,212.36,,1620,none,A3,36.095856,-79.93721,8,186,0.079,2,1,10,1,3,perhour,2,2,0,0,[],[],49755553,0.0,-9.9
0.4751402719249355,000415Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,17.09,0,,8,,2,perhour,,,,,[],[],42326345,17.1,-20.6
6.833607734185651,000415Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.1,79.41,0,1200,none,A7,35.990978,-79.888546,9,75,0.181,2,1,10,2,3,perhour,2,2,0,0,[],[],350980,0.2,-20.5
9.629857970287773,000415Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.008011,-79.772873,9,75,0.229,2,0,9,1,3,perhour,2,2,0,0,[],[],429724,0.0,-10.7
0.6867840093484248,000420Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,416.7,212.36,,1620,none,A3,36.087528,-79.943653,8,186,0.0,2,1,10,1,3,perhour,2,2,0,0,[],[],49755601,0.0,-15.7
0.4751402719249355,000420Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,22.09,0,,8,,2,perhour,,,,,[],[],42326345,22.1,-20.6
6.863811346084005,000420Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1400,126.1,79.49,0,1200,none,A7,35.991531,-79.885025,9,75,0.189,2,1,10,2,3,perhour,2,2,0,0,[],[],351004,0.1,-19.6
9.447044167304545,000420Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.009888,-79.775848,9,75,0.081,2,0,9,1,3,perhour,2,2,0,0,[],[],429759,0.1,-16.6
1.2412659949389169,000425Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,416.7,212.36,,1620,none,A3,36.079707,-79.949789,8,186,0.165,2,1,10,1,3,perhour,2,2,0,0,[],[],49755652,0.2,-15.9
0.4751402719249355,000425Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,27.09,0,,8,,2,perhour,,,,,[],[],42326345,27.1,-20.6
6.898535481365373,000425Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.1,79.49,-128,1200,none,A7,35.992049,-79.881592,9,75,0.276,2,1,10,2,3,perhour,2,2,0,0,[],[],351032,0.3,-19.3
9.270386259681992,000425Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.011719,-79.778709,9,75,0.165,2,0,9,1,3,perhour,2,2,0,0,[],[],429796,0.1,-10.1
1.8193347419967532,000430Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,416.7,212.36,,1620,none,A3,36.07156,-79.956159,8,186,0.219,2,1,10,1,3,perhour,2,2,0,0,[],[],49755698,0.2,-17.6
0.4751402719249355,000430Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,32.09,0,,8,,2,perhour,,,,,[],[],42326345,32.1,-20.6
6.9397603317541225,000430Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,126.1,79.49,-64,1200,none,A7,35.992584,-79.877987,9,75,0.101,2,1,10,2,3,perhour,2,2,0,0,[],[],351058,0.1,-19.5
9.096860107391953,000430Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,126.8,307.95,,0126,none,A1,36.013556,-79.781488,9,75,0.101,2,0,9,1,3,perhour,2,2,0,0,[],[],429827,0.0,-12.2
2.3519198568196877,000435Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,418.0,211.6,,1620,none,A3,36.064019,-79.961944,8,186,0.506,2,1,10,1,3,perhour,2,2,0,0,[],[],49755738,0.3,-15.3
0.4751402719249355,000435Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,37.09,0,,8,,2,perhour,,,,,[],[],42326345,37.1,-20.6
6.976143286459935,000435Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,126.1,79.49,-128,1200,none,A7,35.993042,-79.875011,9,75,0.866,2,1,10,2,3,perhour,2,2,0,0,[],[],351080,0.3,-17.0
8.932408691178553,000435Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.015232,-79.784176,9,75,0.261,2,0,9,1,3,perhour,2,2,0,0,[],[],429862,0.0,-11.7
2.967678783782138,000440Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,419.7,209.86,,1620,none,A3,36.055161,-79.968338,8,186,0.146,2,1,10,1,3,perhour,2,2,0,0,[],[],49755778,0.1,-11.2
0.4751402719249355,000440Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,5113,none,A3,36.105011,-79.933405,8,186,42.09,0,,8,,2,perhour,,,,,[],[],42326345,42.1,-20.6
7.029584953683287,000440Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1400,126.1,79.49,0,1200,none,A7,35.993632,-79.871073,9,75,0.232,2,1,10,2,3,perhour,2,2,0,0,[],[],351104,0.2,-17.0
8.754332861211815,000440Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.017075,-79.787064,9,75,0.447,2,0,9,1,3,perhour,2,2,0,0,[],[],429899,0.1,-9.5
3.539168531605818,000445Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,422.6,207.17,,1620,none,A3,36.046748,-79.973865,8,186,0.316,2,1,10,1,3,perhour,2,2,0,0,[],[],49755825,0.2,-11.0
0.4751402719249355,000445Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,,,A3,36.105011,-79.933405,8,186,47.09,0,,8,,2,perhour,,,,,[],[],42326345,47.1,-20.6
7.080713938083531,000445Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1400,125.9,79.94,0,1200,none,A7,35.994141,-79.86763,9,75,0.322,2,1,10,2,3,perhour,2,2,0,0,[],[],351129,0.1,-17.7
8.577007380463188,000445Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.018956,-79.789903,9,75,0.275,2,0,9,1,3,perhour,2,2,0,0,[],[],429931,0.2,-10.2
4.160790096377195,000450Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35825,424.0,205.42,,1620,none,A3,36.037399,-79.979439,8,186,0.079,2,1,10,1,3,perhour,2,2,0,0,[],[],49755866,0.1,-8.2
0.4751402719249355,000450Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,,,A3,36.105011,-79.933405,8,186,52.09,0,,8,,2,perhour,,,,,[],[],42326345,52.1,-20.6
7.14391928419991,000450Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.9,79.94,0,1200,none,A7,35.994656,-79.863827,9,75,0.128,2,1,10,2,3,perhour,2,2,0,0,[],[],351150,0.1,-20.4
8.398507654178413,000450Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,127.4,308.31,,0126,none,A1,36.020772,-79.792825,9,75,0.092,2,0,9,1,3,perhour,2,2,0,0,[],[],429968,0.1,-10.3
4.740643460877772,000455Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,426.2,203.8,,1620,none,A3,36.028546,-79.984326,8,186,0.101,2,1,10,1,3,perhour,2,2,0,0,[],[],49755912,0.0,-13.9
0.4751402719249355,000455Z,adda23,adsb_icao,DAL1604 ,N992AT,B712,ground,,2.2,,,,,A3,36.105011,-79.933405,8,186,57.09,0,,8,,2,perhour,,,,,[],[],42326345,57.1,-20.6
7.205580196521983,000455Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.8,80.39,-64,1200,none,A7,35.995168,-79.860262,9,75,0.087,2,1,10,2,3,perhour,2,2,0,0,[],[],351167,0.1,-20.4
8.213092681237972,000455Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,126.7,308.59,,0126,none,A1,36.022727,-79.795805,9,75,0.0,2,0,9,1,3,perhour,2,2,0,0,[],[],430005,0.0,-9.0
5.341074356140545,000500Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,426.5,203.2,,1620,none,A3,36.019318,-79.989223,8,186,0.062,2,1,10,1,3,perhour,2,2,0,0,[],[],49755967,0.1,-10.3
7.261974669527782,000500Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.8,80.39,-128,1200,none,A7,35.995587,-79.857223,9,75,0.775,2,1,10,2,3,perhour,2,2,0,0,[],[],351187,0.1,-21.3
8.05063802502352,000500Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,125.9,308.87,,0126,none,A1,36.024399,-79.79845,9,75,0.381,2,0,9,1,3,perhour,2,2,0,0,[],[],430044,0.1,-7.4
5.872475122803413,000505Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,427.5,202.85,,1620,none,A3,36.011135,-79.9935,8,186,0.506,2,1,10,1,3,perhour,2,2,0,0,[],[],49756009,0.1,-14.1
7.334279091317899,000505Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,0,1200,none,A7,35.996109,-79.853497,9,75,0.467,2,1,10,2,3,perhour,2,2,0,0,[],[],351206,0.5,-22.0
7.8798923347767325,000505Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,124.3,309.45,,0126,none,A1,36.026218,-79.801181,9,75,0.234,2,0,9,1,3,perhour,2,2,0,0,[],[],430087,0.1,-5.9
6.488365408767066,000510Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,427.2,202.72,,1620,none,A3,36.001639,-79.998409,8,186,0.303,2,1,10,1,3,perhour,2,2,0,0,[],[],49756060,0.3,-10.0
7.384169776324131,000510Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.6,80.84,-64,1200,none,A7,35.996425,-79.851087,9,75,2.08,2,1,10,2,3,perhour,2,2,0,0,[],[],351211,2.1,-24.1
7.710486667476617,000510Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,123.6,320.25,,0126,none,A1,36.028244,-79.803715,9,75,0.362,2,0,9,1,3,perhour,2,2,0,0,[],[],430123,0.2,-5.2
7.068142942187104,000515Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,427.7,202.55,,1620,none,A3,35.992676,-80.002956,8,186,0.402,2,1,10,1,3,perhour,2,2,0,0,[],[],49756103,0.0,-10.7
7.42170219420594,000515Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,-64,1200,none,A7,35.996658,-79.849319,9,75,4.454,2,1,10,2,3,perhour,2,2,0,0,[],[],351215,2.8,-24.8
7.55252704976425,000515Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,122.1,332.18,,0126,none,A1,36.03067,-79.80566,9,75,0.317,2,0,9,1,3,perhour,2,2,0,0,[],[],430162,0.0,-6.8
7.659266487908255,000520Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,427.7,202.55,,1620,none,A3,35.983566,-80.007648,8,186,0.405,2,1,10,1,3,perhour,2,2,0,0,[],[],49756150,0.1,-14.8
7.550648996234781,000520Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,-64,1200,none,A7,35.997402,-79.843549,9,75,1.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351216,1.2,-25.0
7.4081842506972535,000520Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4600,4525,120.8,334.5,,0126,none,A1,36.033294,-79.807142,9,75,0.136,2,0,9,1,3,perhour,2,2,0,0,[],[],430200,0.1,-11.9
8.24030275276607,000525Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,427.3,202.42,,1620,none,A3,35.974592,-80.012201,8,186,0.476,2,1,10,1,3,perhour,2,2,0,0,[],[],49756197,0.1,-14.7
7.550648996234781,000525Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,-64,1200,none,A7,35.997402,-79.843549,9,75,6.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351216,6.2,-25.0
9.500213262846819,000525Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,412.3,215.42,-64,7046,none,A3,36.224438,-79.819881,8,186,0.368,2,1,10,2,3,perhour,2,2,0,0,[],[],60174608,0.1,-15.4
7.27215862449854,000525Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4500,4500,120.4,335.99,,0126,none,A1,36.035751,-79.808578,9,75,0.29,2,0,9,1,3,perhour,2,2,0,0,[],[],430234,0.1,-13.1
8.856089126454597,000530Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,428.2,202.37,,1620,none,A3,35.965095,-80.017051,8,186,0.356,2,1,10,1,3,perhour,2,2,0,0,[],[],49756243,0.0,-12.9
7.550648996234781,000530Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,128,1200,none,A7,35.997402,-79.843549,9,75,11.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351219,2.6,-20.2
8.887663942224908,000530Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,412.3,215.42,0,7046,none,A3,36.216105,-79.827186,8,186,0.05,2,1,10,2,3,perhour,2,2,0,0,[],[],60174661,0.1,-6.8
7.131530443423422,000530Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4500,4450,117.9,337.57,,0126,none,A1,36.038406,-79.810009,9,75,0.079,2,0,9,1,3,perhour,2,2,0,0,[],[],430272,0.1,-11.9
9.485608375607526,000535Z,a0ae33,adsb_icao,DAL2277 ,N143DU,BCS1,34000,35850,428.2,202.37,,1620,none,A3,35.955368,-80.021954,8,186,0.029,2,1,10,1,3,perhour,2,2,0,0,[],[],49756285,0.0,-14.1
7.550648996234781,000535Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,128,1200,none,A7,35.997402,-79.843549,9,75,16.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351219,7.6,-20.2
8.325649459411242,000535Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,412.3,215.42,0,7046,none,A3,36.20847,-79.833906,8,186,0.167,2,1,10,2,3,perhour,2,2,0,0,[],[],60174711,0.1,-11.1
7.00992408167585,000535Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4500,4425,115.8,340.31,,0126,none,A1,36.040878,-79.811153,9,75,0.197,2,0,9,1,3,perhour,2,2,0,0,[],[],430312,0.2,-10.7
7.550648996234781,000540Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,128,1200,none,A7,35.997402,-79.843549,9,75,21.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351219,12.6,-20.2
7.747395393073489,000540Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.5,215.51,0,7046,none,A3,36.200603,-79.840802,8,186,0.051,2,1,10,2,3,perhour,2,2,0,0,[],[],60174758,0.1,-12.6
6.89402273706295,000540Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4400,4325,114.8,341.72,,0126,none,A1,36.043396,-79.812168,9,75,0.201,2,0,9,1,3,perhour,2,2,0,0,[],[],430350,0.0,-7.2
7.1677976408281046,000545Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.5,215.51,0,7046,none,A3,36.192719,-79.847717,8,186,0.0,2,1,10,2,3,perhour,2,2,0,0,[],[],60174802,0.0,-10.9
7.550648996234781,000545Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.6,80.84,128,1200,none,A7,35.997402,-79.843549,9,75,26.248,2,1,10,2,3,perhour,2,2,0,0,[],[],351219,17.6,-20.2
6.779795106351105,000545Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4300,4250,114.6,343.78,,0126,none,A1,36.045959,-79.813156,9,75,0.142,2,0,9,1,3,perhour,2,2,0,0,[],[],430385,0.1,-10.1
6.62124338714459,000550Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.9,215.39,0,7046,none,A3,36.185287,-79.854243,8,186,0.28,2,1,10,2,3,perhour,2,2,0,0,[],[],60174843,0.0,-8.1
8.063078389979335,000550Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1400,125.6,80.84,0,1200,none,A7,36.000092,-79.823284,9,75,2.641,2,1,10,2,3,perhour,2,2,0,0,[],[],351224,0.5,-15.9
6.673597336389913,000550Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4200,4175,113.8,347.31,,0126,none,A1,36.048563,-79.813979,9,75,0.155,2,0,9,1,3,perhour,2,2,0,0,[],[],430429,0.1,-10.4
6.050538731685728,000555Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.8,215.31,0,7046,none,A3,36.177521,-79.86105,8,186,0.233,2,1,10,2,3,perhour,2,2,0,0,[],[],60174883,0.2,-15.4
8.122106272074449,000555Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1375,125.6,80.84,0,1200,none,A7,36.000366,-79.821167,9,75,4.622,2,1,10,2,3,perhour,2,2,0,0,[],[],351226,0.6,-15.7
6.586213324905219,000555Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4100,4100,112.4,354.9,,0126,none,A1,36.051086,-79.814472,9,75,0.283,2,0,9,1,3,perhour,2,2,0,0,[],[],430469,0.0,-6.5
5.4628437120164035,000600Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.8,215.31,0,7046,none,A3,36.169506,-79.868034,8,186,0.03,2,1,10,2,3,perhour,2,2,0,0,[],[],60174928,0.0,-10.4
8.265128626710261,000600Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.8,80.39,0,1200,none,A7,36.00108,-79.816083,9,75,2.452,2,1,10,2,3,perhour,2,2,0,0,[],[],351228,2.5,-15.8
6.517216227300503,000600Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4100,4000,112.0,1.02,,0126,none,A1,36.053684,-79.814564,9,75,0.244,2,0,9,1,3,perhour,2,2,0,0,[],[],430504,0.0,-8.3
4.89567726578748,000605Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.8,215.31,0,7046,none,A3,36.161774,-79.874783,8,186,0.089,2,1,10,2,3,perhour,2,2,0,0,[],[],60174979,0.0,-11.5
6.458748407684281,000605Z,a53fde,adsb_icao,N43728  ,N43728,P32R,4000,3925,112.2,3.07,,0126,none,A1,36.056477,-79.814388,9,75,0.0,2,0,9,1,3,perhour,2,2,0,0,[],[],430540,0.0,-9.1
8.388641113111893,000605Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1600,1425,125.8,80.39,64,1200,none,A7,36.001639,-79.811875,9,75,1.539,2,1,10,2,3,perhour,2,2,0,0,[],[],351232,0.9,-16.5
4.32835963942772,000610Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,411.8,215.31,0,7046,none,A3,36.154037,-79.881535,8,186,0.092,2,1,10,2,3,perhour,2,2,0,0,[],[],60175029,0.0,-10.3
6.415276820341885,000610Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3900,3850,111.4,4.64,,0126,none,A1,36.058758,-79.814213,9,75,0.603,2,0,9,1,3,perhour,2,2,0,0,[],[],430578,0.4,-5.6
8.464465036705354,000610Z,a6882d,adsb_icao,N52SH   ,N52SH,B505,1575,1400,125.8,80.39,64,1200,none,A7,36.002011,-79.809304,9,75,2.975,2,1,10,2,3,perhour,2,2,0,0,[],[],351235,3.0,-16.7
3.7574641092168397,000615Z,ac3751,adsb_icao,SWA1642 ,N8866H,B38M,34000,35750,410.9,215.39,0,7046,none,A3,36.146255,-79.888344,8,186,0.067,2,1,10,2,3,perhour,2,2,0,0,[],[],60175071,0.1,-9.5
6.372851885247572,000615Z,a53fde,adsb_icao,N43728  ,N43728,P32R,3800,3750,110.6,5.71,,0126,none,A1,36.061505,-79.813862,9,75,0.086,2,0,9,1,3,perhour,2,2,0,0,[],[],430616,0.1,-6.0
